time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
2023-09-30 21:00:00+09:00,93.93996664813785,20.03,80.0,1012.0,4.856403557531962,343.83991106170095,0.0,0.0,16.305357142857144,16.442857142857143,0.0,292.2955738564734,-32.987785851278424
2023-09-30 22:00:00+09:00,79.0,19.03,80.0,1013.0,4.52,333.0,0.0,0.0,16.35625,21.8,0.0,305.61058990764764,-43.79296629915144
2023-09-30 23:00:00+09:00,55.39792746113989,20.613305699481867,80.0,1013.0,4.716683937823834,328.08290155440415,0.0,0.0,16.0,16.1,0.0,323.9304944153589,-52.59662303678996
2023-10-01 00:00:00+09:00,40.0,18.03,79.0,1013.0,5.53,326.0,0.0,0.0,15.9,16.1,0.0,348.8001733420259,-57.61521229695367
2023-10-01 01:00:00+09:00,39.0,19.03,77.0,1012.0,5.94,326.0,0.0,0.0,16.21333333333333,22.073333333333334,0.0,16.72842736547807,-57.02693818001632
2023-10-01 02:00:00+09:00,39.98710370768404,18.04289629231596,75.0,1012.0,6.145287479849543,331.08382590005374,0.0,0.0,16.62666666666667,9.913333333333332,0.0,40.34860261131621,-51.09044301092807
2023-10-01 03:00:00+09:00,45.82569832402235,20.793005586592177,75.0,1012.0,5.962223463687151,340.0871508379888,0.0,0.0,17.349999999999998,16.206666666666667,0.0,57.498008794005045,-41.77920760102716
2023-10-01 04:00:00+09:00,100.0,18.03543183052689,74.98370450841934,1013.0,6.3905975013579575,350.9674090168387,0.0,0.0,15.873333333333333,19.193333333333335,0.0,70.1029254634085,-30.726178869543478
2023-10-01 05:00:00+09:00,100.0,19.03,72.0,1013.0,6.5,345.0,0.0,0.0,15.09,16.1,0.0,80.16819627859263,-18.829954033887685
2023-10-01 06:00:00+09:00,100.0,19.021327913279134,67.9739837398374,1014.0,7.422341463414634,339.9913279132791,0.0,0.0,14.8,16.313333333333336,0.0,89.03136856115691,-6.5792002532929095
2023-10-01 07:00:00+09:00,99.97732181425486,17.03,61.99244060475162,1014.0,7.95841252699784,338.0302375809935,0.0,0.0,14.825454545454546,22.267272727272726,0.03636363636363636,97.6265664105029,5.705301685401457
2023-10-01 08:00:00+09:00,94.0,20.730419463087248,60.0,1014.0,7.54,346.0,0.0,0.0,15.476666666666667,16.1,1.0333333333333334,106.76917075502632,17.73433506071306
2023-10-01 09:00:00+09:00,82.46133044889129,19.042979989183344,57.98053001622499,1015.0,8.256100594916171,359.9545700378583,0.0,0.0,14.736666666666668,16.313333333333336,2.033333333333333,117.3846497893768,29.143493555723552
2023-10-01 10:00:00+09:00,0.0,21.035408328826392,54.99459167117361,1015.0027041644132,9.190459707950243,352.9972958355868,0.0,0.0,12.88,22.286666666666665,3.033333333333333,130.69886370142052,39.35687716000715
2023-10-01 11:00:00+09:00,0.0,21.273999999999997,53.0,1016.0,9.36,352.0,0.0,0.0,12.3,16.1,4.033333333333333,148.18105958009426,47.39269063278568
2023-10-01 12:00:00+09:00,0.0,21.458539576365663,47.0,1015.0,9.8,358.0,0.0,0.0,12.213333333333335,16.313333333333336,5.0,170.38783179466327,51.778878729780615
2023-10-01 13:00:00+09:00,0.0,23.03,44.0,1015.0,10.12,358.0,0.0,0.0,9.709999999999999,22.286666666666665,5.0,194.55080042289384,51.224905344230336
2023-10-01 14:00:00+09:00,0.0,23.03,44.0,1015.0,10.39,359.0,0.0,0.0,9.98,16.1,4.966666666666667,215.83204483296544,45.918921401705425
2023-10-01 15:00:00+09:00,0.0,23.03,46.0,1015.0,10.27,359.0,0.0,0.0,9.446666666666667,16.313333333333336,3.966666666666667,232.30292594909744,37.30329047033238
2023-10-01 16:00:00+09:00,0.0,21.491771238201,47.0,1015.0,10.21,2.0,0.0,0.0,10.8,22.293548387096774,2.935483870967742,244.90716036573474,26.76255810204722
2023-10-01 17:00:00+09:00,0.0,21.22583750695604,49.0,1016.0,9.93,0.0,0.0,0.0,10.8,16.1,1.0,255.10128533543866,15.173703376884442
2023-10-01 18:00:00+09:00,0.0,20.56663687150838,50.0,1016.0,8.74,6.0,0.0,0.0,10.659322033898304,16.316949152542374,0.9661016949152542,264.03446321355915,3.051671670059834
2023-10-01 19:00:00+09:00,0.0,21.03,52.0,1016.0,7.85,9.0,0.0,0.0,9.580357142857142,22.15714285714286,0.0,272.58867647784854,-9.266616407810536
2023-10-01 20:00:00+09:00,0.0,20.03,54.0,1016.0,7.66,13.0,0.0,0.0,11.003333333333334,16.1,0.0,281.5816847331191,-21.49699331371051
2023-10-01 21:00:00+09:00,0.0,19.489883527454243,56.0,1017.0,6.91,9.0,0.0,0.0,11.1,16.1,0.0,292.0058822172648,-33.30123958300293
2023-10-01 22:00:00+09:00,0.0,18.03,56.97773475314617,1017.0,6.489574056147145,9.977734753146176,0.0,0.0,11.703333333333333,22.286666666666665,0.0,305.3338777686026,-44.13559143626761
2023-10-01 23:00:00+09:00,0.0,19.251775147928992,57.98224852071006,1017.0,6.4407100591715984,10.0,0.0,0.0,11.803333333333335,16.1,0.0,323.7372316010715,-52.975268352737395
2023-10-02 00:00:00+09:00,0.0,17.03,58.0,1017.0,6.44,10.0,0.0,0.0,11.9,16.1,0.0,348.835248940551,-58.01101417944517
2023-10-02 01:00:00+09:00,22.008676789587852,17.028915401301518,61.0,1018.0,5.889788503253796,18.003253796095446,0.0,0.0,11.99,22.286666666666665,0.0,17.045698786840262,-57.38394503556072
2023-10-02 02:00:00+09:00,38.0,18.518592880978865,61.0,1018.0,5.5,24.0,0.0,0.0,11.709999999999999,16.1,0.0,40.789859325193675,-51.37437765708521
2023-10-02 03:00:00+09:00,48.0,15.03,62.0,1017.0,5.41,25.0,0.0,0.0,12.003333333333334,16.313333333333336,0.0,57.93885504465379,-42.00109706496482
2023-10-02 04:00:00+09:00,100.0,18.059501958589816,62.0,1017.0,5.05,24.0,0.0,0.0,12.1,22.286666666666665,0.0,70.51253334272627,-30.90829677442641
2023-10-02 05:00:00+09:00,100.0,14.044254385964912,63.0,1018.0,4.92,24.0,0.0,0.0,12.103333333333333,16.1,0.0,80.55086074428027,-18.990690929314365
2023-10-02 06:00:00+09:00,98.05504587155963,15.03,63.0,1018.0,4.297614678899083,24.0,0.0,0.0,12.186666666666666,16.313333333333336,0.0,89.39895982722282,-6.732683444914073
2023-10-02 07:00:00+09:00,100.0,18.19775124930594,62.0,1018.0,4.14,34.0,0.0,0.0,11.806666666666667,22.286666666666665,0.0,97.99134387534576,5.547003476551176
2023-10-02 08:00:00+09:00,100.0,14.03,61.02249488752556,1018.9775051124744,3.7685480572597134,21.29243353783231,0.0,0.0,12.02,16.1,0.03333333333333333,107.14183960996758,17.559121829411502
2023-10-02 09:00:00+09:00,100.0,19.102517985611513,59.0,1019.0,4.156214720531268,18.915882678472606,0.0,0.0,12.646666666666667,16.313333333333336,1.0333333333333334,117.77145554438243,28.937501883223604
2023-10-02 10:00:00+09:00,100.0,19.051299254526093,52.936102236421725,1019.0,5.595537806176783,13.031948881789138,0.0,0.0,13.823333333333334,22.286666666666665,2.066666666666667,131.0920141042743,39.10384052773134
2023-10-02 11:00:00+09:00,100.0,21.03,47.0,1019.0,6.11,16.0,0.0,0.0,8.598305084745762,16.1,4.033898305084746,148.53507794404499,47.07810169233154
2023-10-02 12:00:00+09:00,98.0,23.039491903964265,44.0,1018.0,6.56,15.0,0.0,0.0,5.862295081967213,16.414754098360657,5.0,170.60172005145932,51.40596733777073
2023-10-02 13:00:00+09:00,93.98276790522348,24.03,43.02584814216478,1017.9913839526117,6.061033925686591,10.939687668282176,0.0,0.0,8.876666666666667,22.286666666666665,5.0,194.54931877947035,50.829062640662336
2023-10-02 14:00:00+09:00,92.0,24.03,46.0,1017.0,6.18,4.0,0.0,0.0,5.34,16.1,4.966666666666667,215.66676972752845,45.540299387661456
2023-10-02 15:00:00+09:00,90.10867237687366,24.045524625267667,47.03104925053533,1017.0,6.02580835117773,6.937901498929336,0.0,0.0,6.47,16.313333333333336,3.966666666666667,232.06404364924722,36.95635577782617
2023-10-02 16:00:00+09:00,97.0,22.106445682451255,49.0,1017.0,5.76,3.0,0.0,0.0,5.7299999999999995,22.286666666666665,2.966666666666667,244.64491192689388,26.44377271075888
2023-10-02 17:00:00+09:00,95.0,21.79658523042754,52.0,1017.0,5.55,4.0,0.0,0.0,9.626666666666667,16.1,1.9666666666666666,254.83322665439243,14.874454351550481
2023-10-02 18:00:00+09:00,96.0,23.03,54.0,1017.0,5.64,13.0,0.0,0.0,13.3,16.313333333333336,0.9666666666666667,263.763510459794,2.763019557733991
2023-10-02 19:00:00+09:00,78.0,20.647826086956524,54.0,1018.0,5.2,8.0,0.0,0.0,13.286666666666667,22.286666666666665,0.0,272.3123731934288,-9.553345048213984
2023-10-02 20:00:00+09:00,82.0,20.225116411130042,55.0,1018.0,4.16,25.0,0.0,0.0,12.9,16.1,0.0,281.2968011447765,-21.790877288288765
2023-10-02 21:00:00+09:00,82.0,20.03,57.0,1018.0,3.51,53.0,0.0,0.0,12.91,16.313333333333336,0.0,291.71359869632624,-33.61267394169311
2023-10-02 22:00:00+09:00,100.0,19.03,57.0,1018.0,2.7,84.0,0.0,0.0,13.2,22.286666666666665,0.0,305.0531080965943,-44.47625934415307
2023-10-02 23:00:00+09:00,96.0,18.01200812536274,57.0,1018.0,1.83,88.0,0.0,0.0,13.2,16.1,0.0,323.5390967577001,-53.35247524064585
2023-10-03 00:00:00+09:00,96.0,17.03,57.0,1018.0,1.83,88.0,0.0,0.0,13.5,16.1,0.0,348.8688078904181,-58.40605028530477
2023-10-03 01:00:00+09:00,98.0,19.149360628154795,58.0,1018.0,2.24,77.0,0.0,0.0,12.7,22.286666666666665,0.0,17.366557682691678,-57.739920357241175
2023-10-03 02:00:00+09:00,94.0,18.74432612312812,61.0,1018.0,2.94,77.0,0.0,0.0,12.68,16.1,0.0,41.23432950169024,-51.65687801896682
2023-10-03 03:00:00+09:00,95.0,18.391991150442475,62.0,1017.0,3.54,75.0,0.0,0.0,12.096666666666666,16.313333333333336,0.0,58.380964680441366,-42.22181233734661
2023-10-03 04:00:00+09:00,100.0,18.452167871039467,61.0,1017.0,3.24,80.0,0.0,0.0,12.003333333333334,22.286666666666665,0.0,70.92220602670767,-31.08979449966109
2023-10-03 05:00:00+09:00,100.0,18.688966666666666,61.0,1017.0,3.45,82.0,0.0,0.0,12.092727272727272,16.1,0.0,80.9329484950598,-19.15138910083901
2023-10-03 06:00:00+09:00,100.0,18.841166666666666,61.0,1017.0,4.08,90.0,0.0,0.0,11.9,16.313333333333336,0.0,89.76554080287497,-6.886664629723227
2023-10-03 07:00:00+09:00,100.0,18.937598012147987,60.0,1017.0,3.91,97.0,0.0,0.0,11.896666666666667,22.286666666666665,0.0,98.35466912388102,5.387726693090267
2023-10-03 08:00:00+09:00,100.0,16.03,60.0,1018.0,3.61,87.0,0.0,0.0,11.81,16.1,0.03333333333333333,107.51243271664248,17.382518640896375
2023-10-03 09:00:00+09:00,100.0,16.065275253874933,61.017637626937464,1018.0,3.598941742383752,98.96472474612507,0.1670016034206307,0.0,12.121818181818181,16.332727272727276,1.0,118.15517714028493,28.729833955544198
2023-10-03 10:00:00+09:00,100.0,19.744007782101168,62.0,1018.0,3.54,97.0,0.0,0.0,12.720338983050846,22.283050847457627,1.0,131.48050789426622,38.84912401007742
2023-10-03 11:00:00+09:00,100.0,19.03,62.96470588235294,1018.0,4.430941176470588,91.01764705882353,0.16476470588235295,0.0,13.315000000000001,16.1,1.05,148.88276947225688,46.762396167412156
2023-10-03 12:00:00+09:00,100.0,20.412552836484984,61.0,1018.0,3.37,92.0,0.008370411568409342,0.0,13.61967213114754,16.49344262295082,2.0,170.8098736841141,51.03308825611958
2023-10-03 13:00:00+09:00,100.0,20.596803551609323,61.0,1017.0,2.86,89.0,0.0,0.0,13.99,23.833333333333336,1.9666666666666666,194.5459591955793,50.434092860717406
2023-10-03 14:00:00+09:00,100.0,20.03,66.0,1017.0,2.26,51.0,0.20514929577464786,0.0,13.7,16.1,1.0,215.50241095407523,45.16263091899351
2023-10-03 15:00:00+09:00,100.0,19.413756998880178,69.0,1016.0,3.53,83.0,0.7726203807390818,0.0,13.739999999999998,16.313333333333336,1.0,231.8265167548522,36.6103026266483
2023-10-03 16:00:00+09:00,99.01554959785523,19.03,59.98445040214477,1016.0,1.424461126005362,67.26434316353887,0.36580160857908844,0.0,14.89,22.286666666666665,1.0,244.3835915268637,26.125947126305515
2023-10-03 17:00:00+09:00,100.0,20.647898832684824,59.0,1016.0,2.34,84.0,0.0019455252918288007,0.0,14.6,16.1,0.9666666666666667,254.5655490488191,14.576369275156067
2023-10-03 18:00:00+09:00,100.0,20.484064587973275,60.0,1017.0,2.57,87.0,0.0,0.0,14.603333333333333,16.313333333333336,0.0,263.4924006268707,2.4757988372496356
2023-10-03 19:00:00+09:00,98.81876332622602,18.03,58.94562899786781,1016.0181236673774,2.75637526652452,75.81876332622602,0.0,0.0,14.686666666666666,22.286666666666665,0.0,272.03532491431145,-9.838354193530792
2023-10-03 20:00:00+09:00,89.0,17.99153846153846,56.0,1017.0,2.56,66.0,0.0,0.0,14.3135593220339,16.1,0.0,281.01041053106235,-22.08277174117951
2023-10-03 21:00:00+09:00,86.05981595092024,19.920843558282208,53.059815950920246,1017.0,2.1973773006134967,58.15950920245399,0.0,0.0,14.70983606557377,16.414754098360657,0.0,291.41870002723476,-33.92193558113982
2023-10-03 22:00:00+09:00,1.8963788300835631,16.03,59.81448467966574,1017.0,1.7139164345403899,76.77325905292479,0.0,0.0,14.893333333333334,22.286666666666665,0.0,304.7681945086707,-44.81481173851982
2023-10-03 23:00:00+09:00,0.0,19.030534223706177,60.0,1017.0,2.02,89.0,0.0,0.0,14.7,16.1,0.0,323.33588562657934,-53.728096922816256
2023-10-04 00:00:00+09:00,0.0,15.03,61.0,1016.0,2.24,90.0,0.0,0.0,14.7,16.1,0.0,348.900632636849,-58.80021626984931
2023-10-04 01:00:00+09:00,1.0,18.378783333333335,61.0,1017.0,1.78,60.0,0.0,0.0,14.381818181818183,22.267272727272726,0.0,17.690885418842754,-58.09479462150557
2023-10-04 02:00:00+09:00,6.099838969404187,15.013360171765969,61.0,1016.0,2.0775040257648953,63.750402576489535,0.0,0.0,13.896666666666667,16.1,0.0,41.681850085958615,-51.93791164280834
2023-10-04 03:00:00+09:00,12.0,17.946890616324264,61.0,1016.0,1.93,49.0,0.0,0.0,13.780645161290323,16.254838709677422,0.0,58.82416639526991,-42.44135625561304
2023-10-04 04:00:00+09:00,25.0,14.03,61.0,1016.0,1.72,42.0,0.0,0.0,13.2,20.9,0.0,71.33179195516493,-31.270694070230302
2023-10-04 05:00:00+09:00,58.0,17.833211314475875,62.0,1016.0,2.12,23.0,0.0,0.0,13.096666666666666,14.5,0.0,81.31432407639977,-19.312077407226166
2023-10-04 06:00:00+09:00,72.0,17.8141975308642,63.0,1016.0,2.75,23.0,0.0,0.0,12.99,14.713333333333333,0.0,90.13098323882753,-7.041171505485273
2023-10-04 07:00:00+09:00,78.86724756535111,17.87565863659662,63.0,1016.0,2.4949308047155307,32.810353664787286,0.0,0.0,12.706666666666665,20.47,0.0,98.71641329226293,5.2274511885146655
2023-10-04 08:00:00+09:00,83.0,18.24363178511472,64.0,1016.0,2.76,30.0,0.0,0.0,12.913333333333334,8.216666666666667,0.06666666666666667,107.8808150598353,17.204519790699532
2023-10-04 09:00:00+09:00,82.0,18.764684533780013,63.0,1016.0,2.9,33.0,0.0,0.0,13.343333333333334,14.766666666666667,2.0,118.53567371203684,28.520507281865207
2023-10-04 10:00:00+09:00,100.0,17.03,66.0,1016.0,3.37,17.0,0.0,0.0,14.56,22.286666666666665,2.066666666666667,131.86421618346446,38.592778119497815
2023-10-04 11:00:00+09:00,98.0,20.03,65.0,1015.0,3.4,27.0,0.0,0.0,13.370909090909091,16.1,4.0,149.2240630130363,46.44565935543477
2023-10-04 12:00:00+09:00,97.98179871520342,22.048201284796576,62.96359743040685,1014.9817987152035,3.482558886509636,348.6723768736617,0.0,0.0,12.616666666666667,16.313333333333336,4.0,171.01227457693176,50.660343485193195
2023-10-04 13:00:00+09:00,97.0,21.488799332962756,61.0,1014.0,4.16,331.0,0.0,0.0,13.133333333333333,22.286666666666665,4.033333333333333,194.54064551232764,50.04010726244003
2023-10-04 14:00:00+09:00,96.0,21.590250278086764,61.0,1014.0,4.89,323.0,0.0,0.0,14.113333333333333,16.1,4.966666666666667,215.33886607296392,44.786045882938055
2023-10-04 15:00:00+09:00,96.0,23.03,63.0,1014.0,6.06,320.0,0.0,0.0,14.46,16.332727272727276,3.9272727272727272,231.59028035018733,36.26527173682754
2023-10-04 16:00:00+09:00,100.0,21.160524846454496,65.0,1014.0,5.94,327.0,0.0,0.0,13.4,22.5,2.0,244.1231706161558,25.809223972928866
2023-10-04 17:00:00+09:00,100.0,20.893316582914572,66.0,1013.0,5.53,329.0,0.0,0.0,14.290000000000001,16.1,1.9666666666666666,254.29824585280977,14.279589798133147
2023-10-04 18:00:00+09:00,100.0,22.009765708200213,67.0,1014.0,5.6190734824281146,333.9190628328009,0.0,0.0,14.0,16.313333333333336,0.9666666666666667,263.2211387940554,2.1901505650038935
2023-10-04 19:00:00+09:00,100.0,21.03,67.0,1014.0,5.09,330.0,0.0,0.0,14.0,22.5,0.0,271.75754145156395,-10.121501602783699
2023-10-04 20:00:00+09:00,100.0,20.654381586245147,66.0,1015.0,5.3,325.0,0.0,0.0,14.921818181818182,16.1,0.0,280.7225191998806,-22.37253065733922
2023-10-04 21:00:00+09:00,90.21181716833891,20.814659977703453,66.0,1015.0,5.688729096989967,322.9788182831661,0.0,0.0,15.5,16.1,0.0,291.12117176864206,-34.22887190848743
2023-10-04 22:00:00+09:00,100.0,21.007200424178155,69.15959703075292,1015.0,6.089374337221633,318.15959703075293,0.0,0.0,15.923333333333334,22.286666666666665,0.0,304.47906012404604,-45.1510898372382
2023-10-04 23:00:00+09:00,100.0,21.00125483692648,76.0,1015.0,9.92,325.0,0.0,0.0,16.535593220338985,16.1,0.0,323.1273991311319,-54.10198436419489
2023-10-05 00:00:00+09:00,100.0,20.03,72.0,1016.0,12.47,351.0,0.0,0.0,14.7,16.1,0.0,348.93050452026426,-59.193405035166236
2023-10-05 01:00:00+09:00,100.0,20.03,60.0,1016.0,13.23,354.0,0.0,0.0,11.856666666666667,22.286666666666665,0.0,18.018562197146196,-58.44849575726075
2023-10-05 02:00:00+09:00,98.0,19.160238491403216,56.0,1016.0,13.63,356.0,0.0,0.0,10.533333333333333,16.1,0.0,42.132255118749356,-52.21744378761623
2023-10-05 03:00:00+09:00,99.43822597676875,19.03,50.979936642027454,1015.0,14.117560718057023,350.857444561774,0.0,0.0,8.49,16.313333333333336,0.0,59.26828721803736,-42.65972891515455
2023-10-05 04:00:00+09:00,71.84355179704016,19.01044397463002,50.0,1015.01955602537,13.49220401691332,2.0,0.0,0.0,5.28,22.286666666666665,0.0,71.74113870327437,-31.451013931674407
2023-10-05 05:00:00+09:00,64.0,18.03,50.0,1016.0,12.6,2.0,0.0,0.0,4.666666666666667,16.1,0.0,81.69485143176212,-19.472780315803913
2023-10-05 06:00:00+09:00,74.0,17.03,51.0,1017.0,11.51,4.0,0.0,0.0,3.74,16.313333333333336,0.0,90.49515845271992,-7.19622664505527
2023-10-05 07:00:00+09:00,78.0,16.804280955024986,52.0,1017.0,10.18,4.0,0.0,0.0,4.916666666666667,22.286666666666665,0.03333333333333333,99.07644741895086,5.066162631176927
2023-10-05 08:00:00+09:00,74.96133190118152,17.036444683136413,51.98711063372718,1018.0,10.009355531686358,4.993555316863588,0.0,0.0,5.436666666666667,16.1,1.0333333333333334,108.24685228284727,17.025126030798326
2023-10-05 09:00:00+09:00,57.287785833798104,17.39558839933073,50.0,1018.0,9.812398215281652,5.952035694366982,0.0,0.0,6.506666666666667,16.313333333333336,2.033333333333333,118.91280661545386,28.30954630366724
2023-10-05 10:00:00+09:00,3.0,17.8146933033202,49.0,1018.0,9.97,356.0,0.0,0.0,6.693333333333333,22.286666666666665,3.033333333333333,132.24301492144497,38.334860245230146
2023-10-05 11:00:00+09:00,1.9786552828175026,19.03,48.978655282817506,1017.9786552828175,10.723628601921025,350.8932764140875,0.0,0.0,6.479661016949152,16.1,4.033898305084746,149.55889447704988,46.12798232556026
2023-10-05 12:00:00+09:00,1.0,18.51173864894795,48.0,1017.0,10.89,346.0,0.0,0.0,5.9049180327868855,16.414754098360657,5.0,171.20891180064564,50.28783905200186
2023-10-05 13:00:00+09:00,2.9582697201017814,18.522132315521628,48.0,1017.0,11.144575063613232,345.02086513994914,0.0,0.0,6.026666666666666,22.286666666666665,5.0,194.533311135314,49.64721931947364
2023-10-05 14:00:00+09:00,9.86085626911315,18.422324159021407,48.98012232415902,1016.019877675841,11.18920489296636,345.980122324159,0.0,0.0,6.813559322033898,16.1,4.966101694915254,215.1760418720564,44.41067453207082
2023-10-05 15:00:00+09:00,12.467443091582847,19.03,50.0222339862361,1016.0222339862361,10.45310746426681,350.0444679724722,0.0,0.0,7.114285714285715,16.442857142857143,3.9464285714285716,231.3552762764833,35.92140313828916
2023-10-05 16:00:00+09:00,76.95350080171032,19.014500267236773,51.04649919828969,1017.0,10.146280064136825,352.04649919828967,0.0,0.0,5.71,21.86,2.8,243.86362606965267,25.493744645397246
2023-10-05 17:00:00+09:00,74.0,18.03,54.0,1017.0,9.91,355.0,0.0,0.0,6.652857142857143,16.374285714285715,1.0857142857142859,254.03131548827295,13.984255991903007
2023-10-05 18:00:00+09:00,82.07741591030432,18.014516817939136,55.01548318206086,1017.0154831820608,9.154580886278698,358.01548318206085,0.0,0.0,7.0,16.1,0.5,262.9497353614681,1.9062139786992531
2023-10-05 19:00:00+09:00,87.0,17.128210290827738,56.0,1018.0,8.81,359.0,0.0,0.0,6.3,22.5,0.0,271.47903861437266,-10.402646965012002
2023-10-05 20:00:00+09:00,85.0,16.95139169472503,57.0,1018.0,8.16,3.0,0.0,0.0,5.823728813559322,16.1,0.0,280.4331406115939,-22.66000984808233
2023-10-05 21:00:00+09:00,74.0,16.678022284122566,57.0,1019.0,7.1,9.0,0.0,0.0,6.632786885245902,16.414754098360657,0.0,290.82100821774446,-34.53333165419275
2023-10-05 22:00:00+09:00,95.0,17.03,60.0,1018.0,7.03,12.0,0.0,0.0,9.213333333333333,22.286666666666665,0.0,304.1856377116479,-45.48493496403955
2023-10-05 23:00:00+09:00,87.0,16.43088678192973,60.0,1019.0,6.91,13.0,0.0,0.0,9.629999999999999,16.1,0.0,322.9134436809399,-54.47398683603456
2023-10-06 00:00:00+09:00,72.0,17.03,60.0,1018.0,7.0,13.0,0.0,0.0,10.5,16.1,0.0,348.95820383517,-59.58550724636628
2023-10-06 01:00:00+09:00,70.0,16.03,61.0,1018.0,7.11,12.0,0.0,0.0,10.3,22.5,0.0,18.349467239919704,-58.800949640561974
2023-10-06 02:00:00+09:00,66.0,15.843606465997771,62.0,1018.0,7.53,14.0,0.0,0.0,9.9,16.1,0.0,42.58537610247822,-52.49543785368857
2023-10-06 03:00:00+09:00,89.28690807799444,15.03,64.95543175487465,1018.0,7.4479665738161565,16.022284122562674,0.0,0.0,9.8,16.313333333333336,0.0,59.71315299129617,-42.87692801139272
2023-10-06 04:00:00+09:00,88.0,15.00116564417178,65.0,1018.0,6.86,17.0,0.0,0.0,6.973333333333334,22.286666666666665,0.0,72.15009346133064,-31.630769244654147
2023-10-06 05:00:00+09:00,90.95458984375,14.03,65.0,1018.0,6.5940869140625,20.939453125,0.0,0.0,9.1,16.1,0.0,82.0743943759503,-19.63351818382304
2023-10-06 06:00:00+09:00,87.0,15.380110375275938,65.0,1019.0,5.98,27.0,0.0,0.0,8.462962962962964,16.33703703703704,0.0,90.85793781487882,-7.351847783692158
