time,Predicted
2023-10-03 21:00:00+09:00,3.3332994
2023-10-03 22:00:00+09:00,-4.962664
2023-10-03 23:00:00+09:00,-3.9148405
2023-10-04 00:00:00+09:00,-7.9552116
2023-10-04 01:00:00+09:00,-5.706103
2023-10-04 02:00:00+09:00,-6.9228096
2023-10-04 03:00:00+09:00,-4.2103834
2023-10-04 04:00:00+09:00,-5.2333307
2023-10-04 05:00:00+09:00,0.1831166
2023-10-04 06:00:00+09:00,2.471023
2023-10-04 07:00:00+09:00,5.291825
2023-10-04 08:00:00+09:00,9.423058
2023-10-04 09:00:00+09:00,25.905344
2023-10-04 10:00:00+09:00,27.400963
2023-10-04 11:00:00+09:00,42.875984
2023-10-04 12:00:00+09:00,57.586315
2023-10-04 13:00:00+09:00,60.843887
2023-10-04 14:00:00+09:00,63.041115
2023-10-04 15:00:00+09:00,55.23719
2023-10-04 16:00:00+09:00,38.410263
2023-10-04 17:00:00+09:00,32.51828
2023-10-04 18:00:00+09:00,21.62692
2023-10-04 19:00:00+09:00,8.644607
2023-10-04 20:00:00+09:00,4.9224567
2023-10-04 21:00:00+09:00,1.6550914
2023-10-04 22:00:00+09:00,-1.2330668
2023-10-04 23:00:00+09:00,-3.1396608
2023-10-05 00:00:00+09:00,-4.522954
2023-10-05 01:00:00+09:00,0.34225088
2023-10-05 02:00:00+09:00,-1.2143599
2023-10-05 03:00:00+09:00,-1.0556357
2023-10-05 04:00:00+09:00,-0.5965979
2023-10-05 05:00:00+09:00,1.5250639
2023-10-05 06:00:00+09:00,4.0377827
2023-10-05 07:00:00+09:00,6.84862
2023-10-05 08:00:00+09:00,18.449924
2023-10-05 09:00:00+09:00,31.121853
2023-10-05 10:00:00+09:00,55.50046
2023-10-05 11:00:00+09:00,68.18252
2023-10-05 12:00:00+09:00,78.76672
2023-10-05 13:00:00+09:00,82.27502
2023-10-05 14:00:00+09:00,78.24092
2023-10-05 15:00:00+09:00,68.877174
2023-10-05 16:00:00+09:00,52.590714
2023-10-05 17:00:00+09:00,31.152658
2023-10-05 18:00:00+09:00,20.384974
2023-10-05 19:00:00+09:00,10.206215
2023-10-05 20:00:00+09:00,5.6177797
2023-10-05 21:00:00+09:00,2.498601
2023-10-05 22:00:00+09:00,-1.2227736
2023-10-05 23:00:00+09:00,-2.653765
2023-10-06 00:00:00+09:00,-3.4875188
2023-10-06 01:00:00+09:00,-2.8545806
2023-10-06 02:00:00+09:00,-3.0400681
2023-10-06 03:00:00+09:00,-2.5516517
2023-10-06 04:00:00+09:00,-1.6414297
2023-10-06 05:00:00+09:00,-1.2661774
2023-10-06 06:00:00+09:00,1.830766
2023-10-06 07:00:00+09:00,4.062277
2023-10-06 08:00:00+09:00,15.310872
2023-10-06 09:00:00+09:00,21.044724
2023-10-06 10:00:00+09:00,26.592747
2023-10-06 11:00:00+09:00,33.159542
2023-10-06 12:00:00+09:00,43.88598
2023-10-06 13:00:00+09:00,61.567596
2023-10-06 14:00:00+09:00,57.583664
2023-10-06 15:00:00+09:00,56.711643
2023-10-06 16:00:00+09:00,43.56587
2023-10-06 17:00:00+09:00,29.08945
2023-10-06 18:00:00+09:00,14.596625
2023-10-06 19:00:00+09:00,10.32382
2023-10-06 20:00:00+09:00,5.030523
2023-10-06 21:00:00+09:00,1.5720347
2023-10-06 22:00:00+09:00,-1.2259549
2023-10-06 23:00:00+09:00,-1.6024697
2023-10-07 00:00:00+09:00,-3.1939936
2023-10-07 01:00:00+09:00,-1.2941486
2023-10-07 02:00:00+09:00,-1.3280461
2023-10-07 03:00:00+09:00,-0.90760463
2023-10-07 04:00:00+09:00,-0.4774051
2023-10-07 05:00:00+09:00,1.7075658
2023-10-07 06:00:00+09:00,4.158574
2023-10-07 07:00:00+09:00,7.2000327
2023-10-07 08:00:00+09:00,15.57951
2023-10-07 09:00:00+09:00,23.605713
2023-10-07 10:00:00+09:00,34.324684
2023-10-07 11:00:00+09:00,33.960735
2023-10-07 12:00:00+09:00,45.53224
2023-10-07 13:00:00+09:00,56.190487
2023-10-07 14:00:00+09:00,54.027397
2023-10-07 15:00:00+09:00,41.290882
2023-10-07 16:00:00+09:00,35.949837
2023-10-07 17:00:00+09:00,29.547245
2023-10-07 18:00:00+09:00,13.253393
2023-10-07 19:00:00+09:00,6.8086877
2023-10-07 20:00:00+09:00,1.7655319
2023-10-07 21:00:00+09:00,-0.28377917
2023-10-07 22:00:00+09:00,-2.3216403
2023-10-07 23:00:00+09:00,-2.3673437
2023-10-08 00:00:00+09:00,-2.967154
2023-10-08 01:00:00+09:00,3.4937496
2023-10-08 02:00:00+09:00,1.9215609
2023-10-08 03:00:00+09:00,0.6127588
2023-10-08 04:00:00+09:00,0.119706154
2023-10-08 05:00:00+09:00,0.5389303
2023-10-08 06:00:00+09:00,0.6231091
2023-10-08 07:00:00+09:00,2.1149123
2023-10-08 08:00:00+09:00,5.9523983
2023-10-08 09:00:00+09:00,15.258653
2023-10-08 10:00:00+09:00,19.558254
2023-10-08 11:00:00+09:00,24.610733
2023-10-08 12:00:00+09:00,28.060205
2023-10-08 13:00:00+09:00,33.451244
2023-10-08 14:00:00+09:00,39.86357
2023-10-08 15:00:00+09:00,49.839123
2023-10-08 16:00:00+09:00,36.86158
2023-10-08 17:00:00+09:00,31.461618
2023-10-08 18:00:00+09:00,11.669277
2023-10-08 19:00:00+09:00,6.790924
2023-10-08 20:00:00+09:00,4.00757
2023-10-08 21:00:00+09:00,0.87697506
2023-10-08 22:00:00+09:00,-1.5059152
2023-10-08 23:00:00+09:00,-2.2887757
2023-10-09 00:00:00+09:00,-3.8685195
2023-10-09 01:00:00+09:00,0.022961248
2023-10-09 02:00:00+09:00,-0.6243198
2023-10-09 03:00:00+09:00,-1.8753258
2023-10-09 04:00:00+09:00,-0.8063726
2023-10-09 05:00:00+09:00,0.06923152
2023-10-09 06:00:00+09:00,2.1761792
2023-10-09 07:00:00+09:00,4.5531335
2023-10-09 08:00:00+09:00,12.764036
2023-10-09 09:00:00+09:00,16.50403
2023-10-09 10:00:00+09:00,21.412674
2023-10-09 11:00:00+09:00,30.110815
2023-10-09 12:00:00+09:00,41.109768
2023-10-09 13:00:00+09:00,44.75884
2023-10-09 14:00:00+09:00,56.434074
2023-10-09 15:00:00+09:00,53.589787
2023-10-09 16:00:00+09:00,35.996693
2023-10-09 17:00:00+09:00,20.634111
2023-10-09 18:00:00+09:00,19.774689
2023-10-09 19:00:00+09:00,6.646909
2023-10-09 20:00:00+09:00,3.233869
2023-10-09 21:00:00+09:00,0.45608228
2023-10-09 22:00:00+09:00,-2.26003
2023-10-09 23:00:00+09:00,-4.3891225
2023-10-10 00:00:00+09:00,-6.9103847
2023-10-10 01:00:00+09:00,-0.80757374
2023-10-10 02:00:00+09:00,-1.7446083
2023-10-10 03:00:00+09:00,-1.9695718
2023-10-10 04:00:00+09:00,-0.050310988
2023-10-10 05:00:00+09:00,1.5205884
2023-10-10 06:00:00+09:00,3.321629
2023-10-10 07:00:00+09:00,4.5200567
2023-10-10 08:00:00+09:00,18.75973
2023-10-10 09:00:00+09:00,30.313217
2023-10-10 10:00:00+09:00,40.780884
2023-10-10 11:00:00+09:00,59.54241
2023-10-10 12:00:00+09:00,63.753155
2023-10-10 13:00:00+09:00,70.86759
2023-10-10 14:00:00+09:00,62.94167
2023-10-10 15:00:00+09:00,56.286564
2023-10-10 16:00:00+09:00,37.713154
2023-10-10 17:00:00+09:00,31.527018
2023-10-10 18:00:00+09:00,18.974518
2023-10-10 19:00:00+09:00,6.4106345
2023-10-10 20:00:00+09:00,3.4539804
2023-10-10 21:00:00+09:00,0.8587665
2023-10-10 22:00:00+09:00,-1.4722868
2023-10-10 23:00:00+09:00,-3.385865
2023-10-11 00:00:00+09:00,-3.650211
2023-10-11 01:00:00+09:00,
2023-10-11 02:00:00+09:00,0.3860274
2023-10-11 03:00:00+09:00,-3.1287973
2023-10-11 04:00:00+09:00,-2.9317875
2023-10-11 05:00:00+09:00,-2.9087048
2023-10-11 06:00:00+09:00,2.312859
2023-10-11 07:00:00+09:00,5.89145
2023-10-11 08:00:00+09:00,19.462725
2023-10-11 09:00:00+09:00,29.212566
2023-10-11 10:00:00+09:00,39.334213
2023-10-11 11:00:00+09:00,59.39852
2023-10-11 12:00:00+09:00,68.25741
2023-10-11 13:00:00+09:00,76.50447
2023-10-11 14:00:00+09:00,73.42039
2023-10-11 15:00:00+09:00,68.65004
2023-10-11 16:00:00+09:00,45.930695
2023-10-11 17:00:00+09:00,40.12912
2023-10-11 18:00:00+09:00,23.001219
2023-10-11 19:00:00+09:00,8.73791
2023-10-11 20:00:00+09:00,4.983727
2023-10-11 21:00:00+09:00,1.0093328
2023-10-11 22:00:00+09:00,-0.22705272
2023-10-11 23:00:00+09:00,-0.5432918
2023-10-12 00:00:00+09:00,-4.3921657
2023-10-12 01:00:00+09:00,
2023-10-12 01:00:00+09:00,-0.4870404
2023-10-12 02:00:00+09:00,0.88933074
2023-10-12 03:00:00+09:00,0.7482589
2023-10-12 04:00:00+09:00,-2.1356785
2023-10-12 05:00:00+09:00,1.3515007
2023-10-12 06:00:00+09:00,3.3734026
2023-10-12 07:00:00+09:00,6.478016
2023-10-12 08:00:00+09:00,18.530827
2023-10-12 09:00:00+09:00,29.13271
2023-10-12 10:00:00+09:00,40.366592
2023-10-12 11:00:00+09:00,45.132637
2023-10-12 12:00:00+09:00,57.0985
2023-10-12 13:00:00+09:00,81.807686
2023-10-12 14:00:00+09:00,74.82846
2023-10-12 15:00:00+09:00,66.05068
2023-10-12 16:00:00+09:00,46.606705
2023-10-12 17:00:00+09:00,38.222218
2023-10-12 18:00:00+09:00,14.000562
2023-10-12 19:00:00+09:00,9.308329
2023-10-12 20:00:00+09:00,5.4248395
2023-10-12 21:00:00+09:00,2.2778559
2023-10-12 22:00:00+09:00,-2.499691
2023-10-12 23:00:00+09:00,-2.4518106
2023-10-13 00:00:00+09:00,-5.461445
2023-10-13 01:00:00+09:00,0.5856232
2023-10-13 02:00:00+09:00,-2.3264196
2023-10-13 03:00:00+09:00,-2.903103
2023-10-13 04:00:00+09:00,0.08626753
2023-10-13 05:00:00+09:00,-0.76486063
2023-10-13 06:00:00+09:00,3.649922
2023-10-13 07:00:00+09:00,3.5466545
2023-10-13 08:00:00+09:00,12.95942
2023-10-13 09:00:00+09:00,26.907814
2023-10-13 10:00:00+09:00,26.287508
2023-10-13 11:00:00+09:00,32.402016
2023-10-13 12:00:00+09:00,43.38653
2023-10-13 13:00:00+09:00,45.955772
2023-10-13 14:00:00+09:00,45.408478
2023-10-13 15:00:00+09:00,48.0203
2023-10-13 16:00:00+09:00,31.018293
2023-10-13 17:00:00+09:00,25.152761
2023-10-13 18:00:00+09:00,18.98755
2023-10-13 19:00:00+09:00,7.1932015
2023-10-13 20:00:00+09:00,3.3047671
2023-10-13 21:00:00+09:00,0.4833199
2023-10-13 22:00:00+09:00,-2.5153456
2023-10-13 23:00:00+09:00,-2.8337603
2023-10-14 00:00:00+09:00,-5.093632
2023-10-14 01:00:00+09:00,0.43951973
2023-10-14 02:00:00+09:00,-2.390329
2023-10-14 03:00:00+09:00,-2.3853128
2023-10-14 04:00:00+09:00,-4.6650653
2023-10-14 05:00:00+09:00,-2.5604296
2023-10-14 06:00:00+09:00,1.5069041
2023-10-14 07:00:00+09:00,4.204345
2023-10-14 08:00:00+09:00,17.232456
2023-10-14 09:00:00+09:00,25.540478
2023-10-14 10:00:00+09:00,34.456028
2023-10-14 11:00:00+09:00,43.66018
2023-10-14 12:00:00+09:00,50.316723
2023-10-14 13:00:00+09:00,52.862885
2023-10-14 14:00:00+09:00,57.581665
2023-10-14 15:00:00+09:00,49.714336
2023-10-14 16:00:00+09:00,41.07394
2023-10-14 17:00:00+09:00,32.24292
2023-10-14 18:00:00+09:00,16.888462
2023-10-14 19:00:00+09:00,-4.7462745
2023-10-14 20:00:00+09:00,-0.4985062
2023-10-14 21:00:00+09:00,-4.7378793
2023-10-14 22:00:00+09:00,-8.302989
2023-10-14 23:00:00+09:00,-8.229379
2023-10-15 00:00:00+09:00,-9.365483
2023-10-15 01:00:00+09:00,-5.581465
2023-10-15 02:00:00+09:00,-5.1707044
2023-10-15 03:00:00+09:00,-5.481544
2023-10-15 04:00:00+09:00,-4.1089263
2023-10-15 05:00:00+09:00,-1.6874641
2023-10-15 06:00:00+09:00,1.763715
2023-10-15 07:00:00+09:00,5.5708117
2023-10-15 08:00:00+09:00,17.931461
2023-10-15 09:00:00+09:00,23.749615
2023-10-15 10:00:00+09:00,37.70642
2023-10-15 11:00:00+09:00,48.212982
2023-10-15 12:00:00+09:00,51.04012
2023-10-15 13:00:00+09:00,48.806145
2023-10-15 14:00:00+09:00,61.813396
2023-10-15 15:00:00+09:00,50.863087
2023-10-15 16:00:00+09:00,42.372963
2023-10-15 17:00:00+09:00,29.203829
2023-10-15 18:00:00+09:00,21.35548
2023-10-15 19:00:00+09:00,5.6093135
2023-10-15 20:00:00+09:00,1.9521983
2023-10-15 21:00:00+09:00,-2.1854725
2023-10-15 22:00:00+09:00,-6.461673
2023-10-15 23:00:00+09:00,-5.618039
2023-10-16 00:00:00+09:00,-9.662253
2023-10-16 01:00:00+09:00,-4.457975
2023-10-16 02:00:00+09:00,-4.3337746
2023-10-16 03:00:00+09:00,-3.3439276
2023-10-16 04:00:00+09:00,-2.733832
2023-10-16 05:00:00+09:00,-1.1257249
2023-10-16 06:00:00+09:00,1.4384493
2023-10-16 07:00:00+09:00,5.7681713
2023-10-16 08:00:00+09:00,19.047134
2023-10-16 09:00:00+09:00,25.93257
2023-10-16 10:00:00+09:00,40.123207
2023-10-16 11:00:00+09:00,54.627846
2023-10-16 12:00:00+09:00,65.76847
2023-10-16 13:00:00+09:00,68.271774
2023-10-16 14:00:00+09:00,62.877518
2023-10-16 15:00:00+09:00,54.63314
2023-10-16 16:00:00+09:00,34.879753
2023-10-16 17:00:00+09:00,29.971277
2023-10-16 18:00:00+09:00,20.193449
2023-10-16 19:00:00+09:00,8.008704
2023-10-16 20:00:00+09:00,3.2631845
2023-10-16 21:00:00+09:00,-2.142455
2023-10-16 22:00:00+09:00,-6.706327
2023-10-16 23:00:00+09:00,-7.5225177
2023-10-17 00:00:00+09:00,-10.384948
2023-10-17 01:00:00+09:00,-6.3552647
2023-10-17 02:00:00+09:00,-6.236542
2023-10-17 03:00:00+09:00,-5.3476515
2023-10-17 04:00:00+09:00,-4.466644
2023-10-17 05:00:00+09:00,-0.5043181
2023-10-17 06:00:00+09:00,2.1949368
2023-10-17 07:00:00+09:00,14.071806
2023-10-17 08:00:00+09:00,19.726168
2023-10-17 09:00:00+09:00,25.934488
2023-10-17 10:00:00+09:00,41.25553
2023-10-17 11:00:00+09:00,57.976707
2023-10-17 12:00:00+09:00,66.61359
2023-10-17 13:00:00+09:00,69.265625
2023-10-17 14:00:00+09:00,66.36212
2023-10-17 15:00:00+09:00,55.964382
2023-10-17 16:00:00+09:00,45.897644
2023-10-17 17:00:00+09:00,29.674809
2023-10-17 18:00:00+09:00,22.148962
2023-10-17 19:00:00+09:00,6.534811
2023-10-17 20:00:00+09:00,2.1162791
2023-10-17 21:00:00+09:00,-3.259556
2023-10-17 22:00:00+09:00,-4.803792
2023-10-17 23:00:00+09:00,-8.671536
2023-10-18 00:00:00+09:00,-10.154326
2023-10-18 01:00:00+09:00,
2023-10-18 01:00:00+09:00,-7.9332433
2023-10-18 02:00:00+09:00,-8.139804
2023-10-18 03:00:00+09:00,-4.5146623
2023-10-18 04:00:00+09:00,-8.137914
2023-10-18 05:00:00+09:00,-5.2080708
2023-10-18 06:00:00+09:00,1.2134501
2023-10-18 07:00:00+09:00,0.28724667
2023-10-18 08:00:00+09:00,12.893974
2023-10-18 09:00:00+09:00,21.454805
2023-10-18 10:00:00+09:00,32.568718
2023-10-18 11:00:00+09:00,46.374157
2023-10-18 12:00:00+09:00,58.80025
2023-10-18 13:00:00+09:00,60.943157
2023-10-18 14:00:00+09:00,59.252758
2023-10-18 15:00:00+09:00,46.066265
2023-10-18 16:00:00+09:00,41.825474
2023-10-18 17:00:00+09:00,26.247433
2023-10-18 18:00:00+09:00,11.379203
2023-10-18 19:00:00+09:00,7.622352
2023-10-18 20:00:00+09:00,3.9471128
2023-10-18 21:00:00+09:00,0.3601431
2023-10-18 22:00:00+09:00,-3.1333816
2023-10-18 23:00:00+09:00,-2.7455723
2023-10-19 00:00:00+09:00,-6.061671
2023-10-19 01:00:00+09:00,2.5805569
2023-10-19 02:00:00+09:00,-2.075847
2023-10-19 03:00:00+09:00,-0.21751258
2023-10-19 04:00:00+09:00,-1.8157587
2023-10-19 05:00:00+09:00,1.5031054
2023-10-19 06:00:00+09:00,3.038911
2023-10-19 07:00:00+09:00,2.2619836
2023-10-19 08:00:00+09:00,11.00649
2023-10-19 09:00:00+09:00,18.052126
2023-10-19 10:00:00+09:00,27.57355
2023-10-19 11:00:00+09:00,36.97375
2023-10-19 12:00:00+09:00,47.226055
2023-10-19 13:00:00+09:00,52.835247
2023-10-19 14:00:00+09:00,46.141388
2023-10-19 15:00:00+09:00,35.51647
2023-10-19 16:00:00+09:00,23.964285
2023-10-19 17:00:00+09:00,20.350386
2023-10-19 18:00:00+09:00,7.4827437
2023-10-19 19:00:00+09:00,4.829729
2023-10-19 20:00:00+09:00,0.5979087
2023-10-19 21:00:00+09:00,-3.5497363
2023-10-19 22:00:00+09:00,-4.5259
2023-10-19 23:00:00+09:00,-6.578614
2023-10-20 00:00:00+09:00,-7.3469257
2023-10-20 01:00:00+09:00,
2023-10-20 01:00:00+09:00,0.5899596
2023-10-20 02:00:00+09:00,0.100391425
2023-10-20 03:00:00+09:00,0.51946026
2023-10-20 04:00:00+09:00,-0.6653683
2023-10-20 05:00:00+09:00,-0.916773
2023-10-20 06:00:00+09:00,0.64940405
2023-10-20 07:00:00+09:00,1.9876575
2023-10-20 08:00:00+09:00,8.413528
2023-10-20 09:00:00+09:00,22.36043
2023-10-20 10:00:00+09:00,38.21302
2023-10-20 11:00:00+09:00,52.753967
2023-10-20 12:00:00+09:00,66.24341
2023-10-20 13:00:00+09:00,69.64123
2023-10-20 14:00:00+09:00,60.055878
2023-10-20 15:00:00+09:00,57.04214
2023-10-20 16:00:00+09:00,45.329517
2023-10-20 17:00:00+09:00,30.16166
2023-10-20 18:00:00+09:00,13.984212
2023-10-20 19:00:00+09:00,7.391276
2023-10-20 20:00:00+09:00,3.4504342
2023-10-20 21:00:00+09:00,-1.054826
2023-10-20 22:00:00+09:00,-5.120764
2023-10-20 23:00:00+09:00,-6.237709
2023-10-21 00:00:00+09:00,-8.100186
2023-10-21 01:00:00+09:00,-5.025562
2023-10-21 02:00:00+09:00,-4.2393646
2023-10-21 03:00:00+09:00,-4.498656
2023-10-21 04:00:00+09:00,-2.5597682
2023-10-21 05:00:00+09:00,0.27352282
2023-10-21 06:00:00+09:00,2.89928
2023-10-21 07:00:00+09:00,6.3330364
2023-10-21 08:00:00+09:00,8.657735
2023-10-21 09:00:00+09:00,25.799969
2023-10-21 10:00:00+09:00,43.57815
2023-10-21 11:00:00+09:00,39.7516
2023-10-21 12:00:00+09:00,51.351566
2023-10-21 13:00:00+09:00,53.08356
2023-10-21 14:00:00+09:00,64.22964
2023-10-21 15:00:00+09:00,36.41859
2023-10-21 16:00:00+09:00,37.305443
2023-10-21 17:00:00+09:00,26.166
2023-10-21 18:00:00+09:00,12.884757
2023-10-21 19:00:00+09:00,8.641423
2023-10-21 20:00:00+09:00,4.7113676
2023-10-21 21:00:00+09:00,0.36162597
2023-10-21 22:00:00+09:00,-5.5792522
2023-10-21 23:00:00+09:00,-7.5871143
2023-10-22 00:00:00+09:00,-8.092986
2023-10-22 01:00:00+09:00,-7.2195754
2023-10-22 02:00:00+09:00,-6.1031623
2023-10-22 03:00:00+09:00,-5.0177093
2023-10-22 04:00:00+09:00,-7.513557
2023-10-22 05:00:00+09:00,-4.1334343
2023-10-22 06:00:00+09:00,3.6416578
2023-10-22 07:00:00+09:00,4.3701925
2023-10-22 08:00:00+09:00,3.9723015
2023-10-22 09:00:00+09:00,16.68298
2023-10-22 10:00:00+09:00,27.849905
2023-10-22 11:00:00+09:00,28.613722
2023-10-22 12:00:00+09:00,45.9627
2023-10-22 13:00:00+09:00,55.042652
2023-10-22 14:00:00+09:00,58.459686
2023-10-22 15:00:00+09:00,45.49706
2023-10-22 16:00:00+09:00,38.951992
2023-10-22 17:00:00+09:00,24.02493
2023-10-22 18:00:00+09:00,10.408589
2023-10-22 19:00:00+09:00,6.5229096
2023-10-22 20:00:00+09:00,3.0231175
2023-10-22 21:00:00+09:00,-0.8813987
2023-10-22 22:00:00+09:00,-2.4999142
2023-10-22 23:00:00+09:00,-4.567185
2023-10-23 00:00:00+09:00,-8.453639
2023-10-23 01:00:00+09:00,-3.315481
2023-10-23 02:00:00+09:00,-3.2362568
2023-10-23 03:00:00+09:00,-6.5259743
2023-10-23 04:00:00+09:00,-2.978763
2023-10-23 05:00:00+09:00,-0.5235882
2023-10-23 06:00:00+09:00,2.2000237
2023-10-23 07:00:00+09:00,5.2636704
2023-10-23 08:00:00+09:00,9.939805
2023-10-23 09:00:00+09:00,19.636143
2023-10-23 10:00:00+09:00,33.886612
2023-10-23 11:00:00+09:00,49.715782
2023-10-23 12:00:00+09:00,63.47558
2023-10-23 13:00:00+09:00,67.424706
2023-10-23 14:00:00+09:00,66.7557
2023-10-23 15:00:00+09:00,56.096386
2023-10-23 16:00:00+09:00,44.54656
2023-10-23 17:00:00+09:00,31.337076
2023-10-23 18:00:00+09:00,14.164778
2023-10-23 19:00:00+09:00,7.6806455
2023-10-23 20:00:00+09:00,2.4070458
2023-10-23 21:00:00+09:00,-0.78378344
2023-10-23 22:00:00+09:00,-5.031596
2023-10-23 23:00:00+09:00,-5.3978143
2023-10-24 00:00:00+09:00,-9.026264
2023-10-24 01:00:00+09:00,-5.621867
2023-10-24 02:00:00+09:00,-1.4220326
2023-10-24 03:00:00+09:00,-4.8397512
2023-10-24 04:00:00+09:00,-0.19069844
2023-10-24 05:00:00+09:00,1.4486531
2023-10-24 06:00:00+09:00,3.1731184
2023-10-24 07:00:00+09:00,5.1052427
2023-10-24 08:00:00+09:00,7.920457
2023-10-24 09:00:00+09:00,15.413682
2023-10-24 10:00:00+09:00,31.737852
2023-10-24 11:00:00+09:00,41.535908
2023-10-24 12:00:00+09:00,53.50355
2023-10-24 13:00:00+09:00,53.51345
2023-10-24 14:00:00+09:00,61.644444
2023-10-24 15:00:00+09:00,38.031746
2023-10-24 16:00:00+09:00,35.527603
2023-10-24 17:00:00+09:00,27.241344
2023-10-24 18:00:00+09:00,12.881383
2023-10-24 19:00:00+09:00,7.8351955
2023-10-24 20:00:00+09:00,4.3041873
2023-10-24 21:00:00+09:00,0.94784874
2023-10-24 22:00:00+09:00,-7.7403975
2023-10-24 23:00:00+09:00,-6.259919
2023-10-25 00:00:00+09:00,-9.00642
2023-10-25 01:00:00+09:00,-4.659531
2023-10-25 02:00:00+09:00,-3.967569
2023-10-25 03:00:00+09:00,-6.3084793
2023-10-25 04:00:00+09:00,-5.428813
2023-10-25 05:00:00+09:00,-0.32008138
2023-10-25 06:00:00+09:00,2.1106465
2023-10-25 07:00:00+09:00,4.404362
2023-10-25 08:00:00+09:00,9.433383
2023-10-25 09:00:00+09:00,24.615257
2023-10-25 10:00:00+09:00,32.191708
2023-10-25 11:00:00+09:00,43.616615
2023-10-25 12:00:00+09:00,56.429016
2023-10-25 13:00:00+09:00,59.994987
2023-10-25 14:00:00+09:00,56.437695
